Entity Display Name,Entity Logical Name,Logical Name,Schema Name,Display Name,Attribute Type,Description,Custom Attribute,Type,Required Level,Additional data,,
Waste test method,msdyn_wastetestmethod,msdyn_datadefinitionname,msdyn_datadefinitionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste test method,msdyn_wastetestmethod,msdyn_description,msdyn_description,Description,Text,Optional field to describe the entity.,True,Simple,None,"Format: Text
Max length: 100",,
Waste test method,msdyn_wastetestmethod,msdyn_laboratoryname,msdyn_laboratoryname,Laboratory name,Text,Indicates the name of the lab that carried out the waste quality analysis.,True,Simple,None,"Format: Text
Max length: 100",,
Waste test method,msdyn_wastetestmethod,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Waste test method,msdyn_wastetestmethod,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation id,Text,Optional field to store the source unique identifier for the waste quality test.,True,Simple,None,"Format: Text
Max length: 100",,
Waste test method,msdyn_wastetestmethod,msdyn_reportingdate,msdyn_reportingdate,Reporting date,DateTime,Date used to parameterize reports.,True,Simple,None,Format: DateAndTime,,
Waste test method,msdyn_wastetestmethod,msdyn_sampleId,msdyn_sampleId,Sample Id,Text,Unique identifier of the waste sample id used for the test.,True,Simple,None,"Format: Text
Max length: 100",,
Waste test method,msdyn_wastetestmethod,msdyn_testmethod,msdyn_testmethod,Test method,Text,Indicates the type of test performed.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Waste test method,msdyn_wastetestmethod,msdyn_wastetestmethodid,msdyn_wastetestmethodId,Waste test method,Uniqueidentifier,Unique identifier for entity instances.,False,Simple,SystemRequired,,,
Waste type,msdyn_wastetype,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Waste type,msdyn_wastetype,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Waste type,msdyn_wastetype,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this waste type.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Waste type,msdyn_wastetype,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Waste type,msdyn_wastetype,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh that ingested this waste type.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Waste type,msdyn_wastetype,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Waste type,msdyn_wastetype,msdyn_description,msdyn_description,Description,Text,Optional description to give additional detail on the waste type.,True,Simple,None,"Format: Text
Max length: 100",,
Waste type,msdyn_wastetype,msdyn_ishazardous,msdyn_ishazardous,Is hazardous,Two options,Indicates whether the waste is hazardous or not. ,True,Simple,ApplicationRequired,"True: Yes
False: No
Default Value: False",,
Waste type,msdyn_wastetype,msdyn_ishazardousname,msdyn_ishazardousName,N/A,Virtual,N/A,True,Simple,None,,,
Waste type,msdyn_wastetype,msdyn_isradioactive,msdyn_isradioactive,Is radioactive,Two options,Indicates whether the waste is radioactive in nature or not.,True,Simple,ApplicationRequired,"True: Yes
False: No
Default Value: False",,
Waste type,msdyn_wastetype,msdyn_isradioactivename,msdyn_isradioactiveName,N/A,Virtual,N/A,True,Simple,None,,,
Waste type,msdyn_wastetype,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Waste type,msdyn_wastetype,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation id,Text,Optional field to store source unique identifier values for the entity.,True,Simple,None,"Format: Text
Max length: 100",,
Waste type,msdyn_wastetype,msdyn_wastecategory,msdyn_wastecategory,Waste category,Text,"Category of the waste such as industrial waste, municipal waste, consumer waste.",True,Simple,None,"Format: Text
Max length: 100",,
Waste type,msdyn_wastetype,msdyn_wastestream,msdyn_wastestream,Waste stream,Text,"Waste stream specific to the sector, such as metal tailings, e-waste, and construction and demolition.",True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Waste type,msdyn_wastetype,msdyn_wastetypeid,msdyn_wastetypeId,Waste type,Uniqueidentifier,Unique identifier for entity instances.,False,Simple,SystemRequired,,,
Water basin,msdyn_waterbasin,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Water basin,msdyn_waterbasin,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Water basin,msdyn_waterbasin,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this water basin.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Water basin,msdyn_waterbasin,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Water basin,msdyn_waterbasin,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh that ingested this water basin.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Water basin,msdyn_waterbasin,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Water basin,msdyn_waterbasin,msdyn_description,msdyn_description,Description,Text,Optional field to describe the entity.,True,Simple,None,"Format: Text
Max length: 100",,
Water basin,msdyn_waterbasin,msdyn_majorbasin,msdyn_majorbasin,Major basin,Text,Field to describe the major basin from which the water is drawn.,True,Simple,None,"Format: Text
Max length: 100",,
Water basin,msdyn_waterbasin,msdyn_minorbasin,msdyn_minorbasin,Minor basin,Text,Field to describe the minor basin from which water is drawn.,True,Simple,None,"Format: Text
Max length: 100",,
Water basin,msdyn_waterbasin,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Water basin,msdyn_waterbasin,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation id,Text,Optional field to store source unique identifier for the characteristic that is being tested for in the water sample.,True,Simple,None,"Format: Text
Max length: 100",,
Water basin,msdyn_waterbasin,msdyn_waterbasinid,msdyn_waterbasinId,Water basin,Uniqueidentifier,Unique identifier for entity instances.,False,Simple,SystemRequired,,,
Water instrument,msdyn_waterinstrument,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Water instrument,msdyn_waterinstrument,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Water instrument,msdyn_waterinstrument,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this water instrument.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Water instrument,msdyn_waterinstrument,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Water instrument,msdyn_waterinstrument,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh that ingested this water instrument.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Water instrument,msdyn_waterinstrument,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Water instrument,msdyn_waterinstrument,msdyn_description,msdyn_description,Description,Text,Optional field to describe an entity.,True,Simple,None,"Format: Text
Max length: 100",,
Water instrument,msdyn_waterinstrument,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Water instrument,msdyn_waterinstrument,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation id,Text,Optional field to store source unique identifier values for the entity.,True,Simple,None,"Format: Text
Max length: 100",,
Water instrument,msdyn_waterinstrument,msdyn_waterinstrumentid,msdyn_waterinstrumentId,Water instrument,Uniqueidentifier,Unique identifier for entity instances.,False,Simple,SystemRequired,,,
Water instrument,msdyn_waterinstrument,msdyn_waterinstrumenttype,msdyn_waterinstrumenttype,Water instrument type,Text,Optional field to classify the water instrument.,True,Simple,None,"Format: Text
Max length: 100",,
Water quality analysis,msdyn_waterqualityanalysis,msdyn_analysismethod,msdyn_analysismethod,Analysis method,Text,Indicates the type of analysis performed.,True,Simple,None,"Format: Text
Max length: 100",,
Water quality analysis,msdyn_waterqualityanalysis,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Water quality analysis,msdyn_waterqualityanalysis,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Water quality analysis,msdyn_waterqualityanalysis,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this water quality analysis.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Water quality analysis,msdyn_waterqualityanalysis,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Water quality analysis,msdyn_waterqualityanalysis,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh that ingested this water quality analysis.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Water quality analysis,msdyn_waterqualityanalysis,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Water quality analysis,msdyn_waterqualityanalysis,msdyn_datadefinition,msdyn_datadefinition,Data definition,Lookup,Lookup to the sustainability data definition field,True,Simple,ApplicationRequired,"Targets:
msdyn_sustainabilitydatadefinition",,
Water quality analysis,msdyn_waterqualityanalysis,msdyn_datadefinitionname,msdyn_datadefinitionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Water quality analysis,msdyn_waterqualityanalysis,msdyn_description,msdyn_description,Description,Text,Optional description that provides additional detail about the entity or attribute.,True,Simple,None,"Format: Text
Max length: 100",,
Water quality analysis,msdyn_waterqualityanalysis,msdyn_laboratorycomments,msdyn_laboratorycomments,Laboratory comments,Text,Optional field to provide the comments from the lab regarding the analysis method being performed.,True,Simple,None,"Format: Text
Max length: 100",,
Water quality analysis,msdyn_waterqualityanalysis,msdyn_laboratoryname,msdyn_laboratoryname,Laboratory name,Text,Indicates the name of the lab that carried out the water quality analysis.,True,Simple,None,"Format: Text
Max length: 100",,
Water quality analysis,msdyn_waterqualityanalysis,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Water quality analysis,msdyn_waterqualityanalysis,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation id,Text,Optional field to store the source unique identifier for the water quality analysis.,True,Simple,None,"Format: Text
Max length: 100",,
Water quality analysis,msdyn_waterqualityanalysis,msdyn_waterqualityanalysisid,msdyn_waterqualityanalysisId,Water quality analysis,Uniqueidentifier,Unique identifier for entity instances.,False,Simple,SystemRequired,,,
Water quality characteristic,msdyn_waterqualitycharacteristic,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Water quality characteristic,msdyn_waterqualitycharacteristic,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Water quality characteristic,msdyn_waterqualitycharacteristic,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this water quality characteristic.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Water quality characteristic,msdyn_waterqualitycharacteristic,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Water quality characteristic,msdyn_waterqualitycharacteristic,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh that ingested this water quality characteristic.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Water quality characteristic,msdyn_waterqualitycharacteristic,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Water quality characteristic,msdyn_waterqualitycharacteristic,msdyn_description,msdyn_description,Description,Text,Optional field that provides additional detail about the entity or attribute.,True,Simple,None,"Format: Text
Max length: 100",,
Water quality characteristic,msdyn_waterqualitycharacteristic,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Water quality characteristic,msdyn_waterqualitycharacteristic,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation id,Text,Optional field to store source unique identifier for the characteristic that is being tested for in the water sample.,True,Simple,None,"Format: Text
Max length: 100",,
Water quality characteristic,msdyn_waterqualitycharacteristic,msdyn_referencerangeevidence,msdyn_referencerangeevidence,Reference range evidence,Text,Field for storing the details of the standards or water quality discharge permits associated with the reference range for the water quality characteristic.,True,Simple,None,"Format: Text
Max length: 100",,
